iso3,country,pillar,cluster,action_area,indicator_id,indicator_name,indicator_type,variable_name,question_type,question_text,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,question_order,wib,wiaa,wic,regional_hub,un_region,barometer_region
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS.1,supporting question,Please explain your Partially response,4,supporting,"The framework established by Law No. 2019-014 in Togo partially covers how government should share data with other sectors. While it sets out general principles for data protection and sharing, including the need for consent and data security, it does not provide detailed guidelines or specific regulations governing the mechanisms or processes for sharing data between government and other sectors, such as private organizations or non-governmental entities. This results in a framework that acknowledges the importance of inter-sector data sharing but lacks comprehensive provisions on how such sharing should be conducted.",,,,,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS,51002.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The framework established by Law No. 2019-014 in Togo addresses the issue of data sharing between government and other sectors primarily in Article 28, which discusses the conditions under which personal data may be transferred to third parties, including private organizations and other sectors.",,,,,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS,51002.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,sub-question,Elements Question 3 The framework covers data sharing from other sectors to government,4,response,Partially ,1.0,0.5,10.0,5.0,G.GOVERNANCE.DATASHARING.e.e1,51003.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV.1,supporting question,Please explain your Partially response,4,supporting,"The framework established by Law No. 2019-014 in Togo partially covers data sharing from other sectors to government. While it acknowledges the importance of data protection and sets forth general principles regarding the sharing of personal data, it does not provide detailed regulations or specific guidelines governing how data from private organizations or other sectors should be shared with government entities.",,,,,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,51003.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV.2,supporting question,Does this include any restrictions on government regarding the purchase or other acquisition of third party consumer data or other personal data? Eg restrictions regarding types of data requirements that data brokers meet specific data governance standards or that purchases may only be undertaken with oversight mechanisms etc Please briefly explain,4,supporting,"No, the framework established by Law No. 2019-014 in Togo does not explicitly include restrictions on the government regarding the purchase or acquisition of third-party consumer data or other personal data. While the law outlines general principles for data protection and sharing, it does not specify conditions or restrictions related to the acquisition of data from data brokers or other third parties. There are no detailed requirements for data brokers to meet specific data governance standards, nor are there stated oversight mechanisms for government purchases of personal data.",,,,,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,51003.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 28,,,,,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,51003.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR,sub-question,Elements Question 4 The framework covers data sharing within the private sector,4,response,Partially ,1.0,0.5,10.0,5.0,G.GOVERNANCE.DATASHARING.e.e1,51004.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR.1,supporting question,Please explain your Partially response,4,supporting,"The framework established by Law No. 2019-014 in Togo partially covers data sharing within the private sector. While the law outlines general principles for data protection and establishes conditions under which personal data can be shared, it does not provide detailed guidelines or specific regulations governing the mechanisms for data sharing specifically among private entities. The provisions primarily focus on the responsibilities of data holders and the rights of data subjects but lack comprehensive rules specifically tailored for data sharing practices within the private sector.",,,,,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR,51004.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The framework established by Law No. 2019-014 in Togo partially addresses data sharing within the private sector in Article 28, which outlines the conditions under which personal data may be transferred to third parties, including private entities. While this article emphasizes the need for consent and adherence to data protection principles, it does not provide detailed regulations or specific guidelines tailored for data sharing practices among private sector entities.",,,,,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR,51004.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2,sub-group,Rights and responsibilities:,3,computed,,,,40.0,5.0,G.GOVERNANCE.DATASHARING.e,51005,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.ACCOUNTABILITY,sub-question,Elements Question 5 The framework establishes unambiguously who is accountable at each step of data sharing including resharing,4,response,Partially ,1.0,0.5,10.0,5.0,G.GOVERNANCE.DATASHARING.e.e2,51006.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.ACCOUNTABILITY.1,supporting question,Please explain your Partially response,4,supporting,"The framework established by Law No. 2019-014 in Togo partially establishes accountability in data sharing, including resharing. While the law outlines the responsibilities of data controllers and holders regarding data protection and sharing, it does not provide a comprehensive and unambiguous framework detailing accountability at each step of the data sharing process. There are general provisions regarding consent and data security, but the specific roles and responsibilities for resharing data among various parties are not clearly delineated, leading to a lack of clarity in accountability across all stages of data sharing.",,,,,G.GOVERNANCE.DATASHARING.e.e2.ACCOUNTABILITY,51006.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.ACCOUNTABILITY.2,supporting question,Please indicate which section of the framework applies to this issue,4,supporting,"The framework established by Law No. 2019-014 in Togo addresses accountability in data sharing, including resharing, primarily in Article 14, which outlines the responsibilities of data controllers, and Article 28, which discusses the conditions for transferring personal data to third parties. While these articles set general responsibilities for data protection and emphasize the need for consent, they do not provide a detailed and unambiguous framework for accountability at each step of the data sharing process, resulting in only partial coverage of this issue.",,,,,G.GOVERNANCE.DATASHARING.e.e2.ACCOUNTABILITY,51006.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.OVERSIGHT,sub-question,Elements Question 6 The framework establishes oversight mechanisms for every step of data sharing including resharing,4,response,No,0.0,0.0,10.0,0.0,G.GOVERNANCE.DATASHARING.e.e2,51007.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.IMPACTASSESS,sub-question,Elements Question 7 The framework requires an impact assessment to be carried out before data is shared,4,response,No,0.0,0.0,10.0,0.0,G.GOVERNANCE.DATASHARING.e.e2,51008.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.PORTABILITY,sub-question,Elements Question 8 The framework establishes rights to data portability,4,response,No,0.0,0.0,10.0,0.0,G.GOVERNANCE.DATASHARING.e.e2,51009.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3,sub-group,Specific considerations:,3,computed,,,,20.0,4.0,G.GOVERNANCE.DATASHARING.e,51010,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3.PUBLICINTEREST,sub-question,Elements Question 9 The framework requires certain private sector data to be shared in the public interest,4,response,No,0.0,0.0,8.0,0.0,G.GOVERNANCE.DATASHARING.e.e3,51011.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3.AI,sub-question,Elements Question 10 The framework explicitly focuses on artificial intelligence uses of data,4,response,Partially ,1.0,0.5,8.0,4.0,G.GOVERNANCE.DATASHARING.e.e3,51012.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3.AI.1,supporting question,Please explain your Partially response,4,supporting,"The Law No. 2019-014 of October 29, 2019, on the Protection of Personal Data, partially addresses the use of data in artificial intelligence through provisions related to automated decision-making. Article 9 requires prior authorization for automated processing of personal data in cases involving public safety, state security, or significant public interest. Article 27 prohibits judicial or legal decisions based solely on automated processing that evaluates a person’s behavior or defines their profile, ensuring some safeguards against misuse of automated systems.",,,,,G.GOVERNANCE.DATASHARING.e.e3.AI,51012.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3.AI.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 9 and Article 27,,,,,G.GOVERNANCE.DATASHARING.e.e3.AI,51012.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e3.SALE,sub-question,Elements Question 11 The framework restricts data brokers ability to sell or exchange detailed personal information,4,response,No,0.0,0.0,4.0,0.0,G.GOVERNANCE.DATASHARING.e.e3,51013.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e,sub-group,Elements summary:,3,summary,,,,,,G.GOVERNANCE.DATASHARING.e,51014,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.SUM_ELEMENTS,sub-question,Elements Question 12 Please summarize your answers to the preceding element subquestions,4,summary,"The framework established by Law No. 2019-014 (1) in Togo partially addresses data sharing within government and between sectors but lacks comprehensive guidelines for accountability and oversight at every step of the data sharing process. While it recognizes the need for data sharing in the public interest, it does not explicitly require impact assessments prior to data sharing or establish rights to data portability. Furthermore, there are no specific restrictions on data brokers regarding the sale or exchange of personal information. Overall, the framework provides a foundation for data sharing but requires further development to address these critical areas effectively.",,,,,G.GOVERNANCE.DATASHARING.e,51015.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Governance Foundation,Data Sharing,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.SUM_ELEMENTS.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://jo.gouv.tg/sites/default/files/JO/JOS_29_10_2019-64E%20ANNEE-N%C2%B026%20TER.pdf,,,,,G.GOVERNANCE.DATASHARING.e.SUM_ELEMENTS,51015.0,0.0334,1.0,0.1843,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN,main question,To what extent is the government providing training to develop civil servants' data literacy and data skills?,1,computed,,,,,0.0,C.CAPABILITIES.TRAIN,51016.0,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN.a,section,Existence,2,computed,,,,1.0,0.0,C.CAPABILITIES.TRAIN,51017.0,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN.a,sub-group,Exist of existence:,3,computed,,,,1,0.0,C.CAPABILITIES.TRAIN.a,51018,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN.a.TRAINING-EXIST,sub-question,Existence Question 1 Is there evidence of governments actions to train civil servants on data matters?,4,response,There is no evidence of government supporting civil servants’ training on data matters.,0.0,0.0,,,C.CAPABILITIES.TRAIN.a,51019.0,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN.a,sub-group,Existence summary:,3,summary,,,,,,C.CAPABILITIES.TRAIN.a,51023,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Critical Competencies,Data Literacy,C.CAPABILITIES.TRAIN,Capability (C): Civil service,Primary,C.CAPABILITIES.TRAIN.a.SUM_EXISTENCE,sub-question,Existence Question 4 Please summarize your answers to the preceding existence subquestions including the extent of existence,4,summary,"The research indicates that while there is some isolated evidence of government support for civil servants' training on data matters (outside the date of scope of this survey) , the initiatives are limited in scope. Trainings are primarily available to a small number of agencies or ministries, with most others lacking access. Although programs like the Togo Data Lab (1) aim to enhance data skills, their coverage does not comprehensively extend to all localities or agencies, leaving significant gaps in data literacy across the public sector. Consequently, the current training efforts are not representative of a national strategy, impacting the overall effectiveness of data-driven governance.",,,,,C.CAPABILITIES.TRAIN.a,51024.0,0.0334,0.5529,0.1752,LDRI (Africa),Western Africa,Africa
